date,sector,exchange,pe
2019-08-15,Technology,NASDAQ,30.158389881997756
2019-08-14,Technology,NASDAQ,30.422024622007438
2019-08-13,Technology,NASDAQ,31.405041925447275
2019-08-12,Technology,NASDAQ,30.902437182191512
2019-08-09,Technology,NASDAQ,31.354910028323918
2019-08-08,Technology,NASDAQ,31.951488730659655
2019-08-07,Technology,NASDAQ,31.610657451285096
2019-08-06,Technology,NASDAQ,31.26074093298051
2019-08-05,Technology,NASDAQ,30.915983165230607
2019-08-02,Technology,NASDAQ,32.0549964509973
2019-08-01,Technology,NASDAQ,32.71040236385724
2019-07-31,Technology,NASDAQ,32.60344310957418
2019-07-30,Technology,NASDAQ,32.8890485921797
2019-07-29,Technology,NASDAQ,33.33731762199233
2019-07-26,Technology,NASDAQ,33.85032127402924
2019-07-25,Technology,NASDAQ,33.407888071923175
2019-07-24,Technology,NASDAQ,33.588160945338934
2019-07-23,Technology,NASDAQ,33.274667732962676
2019-07-22,Technology,NASDAQ,33.23831371807276
2019-07-19,Technology,NASDAQ,32.957550949600325
2019-07-18,Technology,NASDAQ,33.5870627348253
2019-07-17,Technology,NASDAQ,33.85791849720481
2019-07-16,Technology,NASDAQ,33.80637709827224
2019-07-15,Technology,NASDAQ,34.150909229288295
2019-07-12,Technology,NASDAQ,33.93633479970188
2019-07-11,Technology,NASDAQ,33.88841526768887
2019-07-10,Technology,NASDAQ,33.785880945523175
2019-07-09,Technology,NASDAQ,33.612219099878715
2019-07-08,Technology,NASDAQ,33.40401981601459
2019-07-05,Technology,NASDAQ,33.46187584371297
2019-07-03,Technology,NASDAQ,33.43090081447314
2019-07-02,Technology,NASDAQ,33.06462929385722
2019-07-01,Technology,NASDAQ,33.00455739113142
2019-06-28,Technology,NASDAQ,32.75578800427987
2019-06-27,Technology,NASDAQ,32.783447101146365
2019-06-26,Technology,NASDAQ,32.32139624175456
2019-06-25,Technology,NASDAQ,32.21466224486645
2019-06-24,Technology,NASDAQ,33.019806888076246
2019-06-21,Technology,NASDAQ,33.558633858370335
2019-06-20,Technology,NASDAQ,33.82300115116724
2019-06-19,Technology,NASDAQ,33.476584420928496
2019-06-18,Technology,NASDAQ,33.05324118370966
2019-06-17,Technology,NASDAQ,32.66218623896677
2019-06-14,Technology,NASDAQ,32.68848636647238
2019-06-13,Technology,NASDAQ,32.892154202712995
2019-06-12,Technology,NASDAQ,32.9486163198783
2019-06-11,Technology,NASDAQ,32.675615651814105
2019-06-10,Technology,NASDAQ,33.24087425885709
2019-06-07,Technology,NASDAQ,32.74497389651748
2019-06-06,Technology,NASDAQ,31.765698445078268
2019-06-05,Technology,NASDAQ,31.484042931207114
2019-06-04,Technology,NASDAQ,31.147884987323383
2019-06-03,Technology,NASDAQ,30.27960393873446
2019-05-31,Technology,NASDAQ,31.25753335593333
2019-05-30,Technology,NASDAQ,31.689836663102955
2019-05-29,Technology,NASDAQ,31.35512310528664
2019-05-28,Technology,NASDAQ,32.0729858016427
2019-05-24,Technology,NASDAQ,31.873889926646726
2019-05-23,Technology,NASDAQ,31.677469690944978
2019-05-22,Technology,NASDAQ,32.30168867386924
2019-05-21,Technology,NASDAQ,32.257517301342475
2019-05-20,Technology,NASDAQ,31.913016333929818
2019-05-17,Technology,NASDAQ,32.52975991093009
2019-05-16,Technology,NASDAQ,32.43986133280482
2019-05-15,Technology,NASDAQ,31.76595541409611
2019-05-14,Technology,NASDAQ,31.203569504200285
2019-05-13,Technology,NASDAQ,30.64924779457915
2019-05-10,Technology,NASDAQ,31.952247900136463
2019-05-09,Technology,NASDAQ,31.455438934549445
2019-05-08,Technology,NASDAQ,31.41021436067847
2019-05-07,Technology,NASDAQ,30.733449466099433
2019-05-06,Technology,NASDAQ,31.447153447056
2019-05-03,Technology,NASDAQ,31.601876170662493
2019-05-02,Technology,NASDAQ,31.590308915821968
2019-05-01,Technology,NASDAQ,31.593792416627522
2019-04-30,Technology,NASDAQ,31.90086989615512
2019-04-29,Technology,NASDAQ,30.416762933461207
2019-04-26,Technology,NASDAQ,30.322528304626754
2019-04-25,Technology,NASDAQ,30.020627590676703
2019-04-24,Technology,NASDAQ,30.050799515426412
2019-04-23,Technology,NASDAQ,30.124709814806753
2019-04-22,Technology,NASDAQ,29.636324109108376
2019-04-18,Technology,NASDAQ,28.630361993981307
2019-04-17,Technology,NASDAQ,30.753147437130814
2019-04-16,Technology,NASDAQ,30.707411783081433
2019-04-15,Technology,NASDAQ,30.671323647438335
2019-04-12,Technology,NASDAQ,30.72576089631035
2019-04-11,Technology,NASDAQ,30.633946646092348
2019-04-10,Technology,NASDAQ,30.57332367926717
2019-04-09,Technology,NASDAQ,30.180675136489583
2019-04-08,Technology,NASDAQ,30.214228150293916
2019-04-05,Technology,NASDAQ,30.043364477033567
2019-04-04,Technology,NASDAQ,29.899175521041663
2019-04-03,Technology,NASDAQ,30.409691786270155
2019-04-02,Technology,NASDAQ,30.20854228767219
2019-04-01,Technology,NASDAQ,30.042576745966084
2019-03-29,Technology,NASDAQ,29.709606640377316
2019-03-28,Technology,NASDAQ,29.375467498602863
2019-03-27,Technology,NASDAQ,29.10626329521865
2019-03-26,Technology,NASDAQ,29.53827754481753
2019-03-25,Technology,NASDAQ,29.34222088054497
2019-03-22,Technology,NASDAQ,29.241190338502694
2019-03-21,Technology,NASDAQ,30.30060217196295
2019-03-20,Technology,NASDAQ,29.709955271019016
2019-03-19,Technology,NASDAQ,29.616217792756892
2019-03-18,Technology,NASDAQ,29.324822514420394
2019-03-15,Technology,NASDAQ,29.236934633223548
2019-03-14,Technology,NASDAQ,29.116057203853046
2019-03-13,Technology,NASDAQ,28.968794841593244
2019-03-12,Technology,NASDAQ,28.937888553084907
2019-03-11,Technology,NASDAQ,28.781357860361666
2019-03-08,Technology,NASDAQ,28.138760872847463
2019-03-07,Technology,NASDAQ,28.04657020363498
2019-03-06,Technology,NASDAQ,28.19108093820581
2019-03-05,Technology,NASDAQ,28.362825262854205
2019-03-04,Technology,NASDAQ,28.47503992096062
2019-03-01,Technology,NASDAQ,28.93950603504318
2019-02-28,Technology,NASDAQ,30.233510502897584
2019-02-27,Technology,NASDAQ,30.420345067868055
2019-02-26,Technology,NASDAQ,30.323477445854458
2019-02-25,Technology,NASDAQ,30.316692182301637
2019-02-22,Technology,NASDAQ,30.286756472387765
2019-02-21,Technology,NASDAQ,29.653868171746414
2019-02-20,Technology,NASDAQ,29.68359515587706
2019-02-19,Technology,NASDAQ,29.888350167024015
2019-02-15,Technology,NASDAQ,29.923196042700443
2019-02-14,Technology,NASDAQ,29.63479983153462
2019-02-13,Technology,NASDAQ,29.56961919180406
2019-02-12,Technology,NASDAQ,29.484563115861764
2019-02-11,Technology,NASDAQ,29.180520985817235
2019-02-08,Technology,NASDAQ,29.097008988063543
2019-02-07,Technology,NASDAQ,28.68449662540647
2019-02-06,Technology,NASDAQ,29.065720412651157
2019-02-05,Technology,NASDAQ,29.117431850172544
2019-02-04,Technology,NASDAQ,28.94770976256455
2019-02-01,Technology,NASDAQ,28.52588434253691
2019-01-31,Technology,NASDAQ,28.397000355937255
2019-01-30,Technology,NASDAQ,28.24019316774218
2019-01-29,Technology,NASDAQ,27.503312300438154
2019-01-28,Technology,NASDAQ,27.78363523687919
2019-01-25,Technology,NASDAQ,25.988718458549307
2019-01-24,Technology,NASDAQ,25.442342991211763
2019-01-23,Technology,NASDAQ,25.525056526068493
2019-01-22,Technology,NASDAQ,25.4397899867056
2019-01-18,Technology,NASDAQ,25.85806720192027
2019-01-17,Technology,NASDAQ,25.543708621637105
2019-01-16,Technology,NASDAQ,25.385271432214488
2019-01-15,Technology,NASDAQ,25.416966079831045
2019-01-14,Technology,NASDAQ,24.945406211136252
2019-01-11,Technology,NASDAQ,25.3030445456373
2019-01-10,Technology,NASDAQ,25.34007961386724
2019-01-09,Technology,NASDAQ,25.28067649143773
2019-01-08,Technology,NASDAQ,25.05529184563779
2019-01-07,Technology,NASDAQ,24.708927927100728
2019-01-04,Technology,NASDAQ,24.15288892149626
2019-01-03,Technology,NASDAQ,23.062965918780947
2019-01-02,Technology,NASDAQ,24.0908220198542
2018-12-31,Technology,NASDAQ,24.149587450262306
2018-12-28,Technology,NASDAQ,23.75997236885379
2018-12-27,Technology,NASDAQ,23.817173018031255
2018-12-26,Technology,NASDAQ,23.535125671209016
2018-12-24,Technology,NASDAQ,22.07554712029668
2018-12-21,Technology,NASDAQ,22.581211838817758
2018-12-20,Technology,NASDAQ,23.337805850168603
2018-12-19,Technology,NASDAQ,23.79280457429711
2018-12-18,Technology,NASDAQ,23.96435020406949
2018-12-17,Technology,NASDAQ,23.626577860066597
2018-12-14,Technology,NASDAQ,24.44892964279973
2018-12-13,Technology,NASDAQ,25.226816141774716
2018-12-12,Technology,NASDAQ,25.33918353991583
2018-12-11,Technology,NASDAQ,25.005894461334222
2018-12-10,Technology,NASDAQ,24.95642589256595
2018-12-07,Technology,NASDAQ,24.496435273790848
2018-12-06,Technology,NASDAQ,25.633818292743957
2018-12-04,Technology,NASDAQ,25.457619509476128
2018-12-03,Technology,NASDAQ,26.463103180312807
2018-11-30,Technology,NASDAQ,25.96638761857329
2018-11-29,Technology,NASDAQ,25.8433078287831
2018-11-28,Technology,NASDAQ,25.741126769527117
2018-11-27,Technology,NASDAQ,24.716192173468038
2018-11-26,Technology,NASDAQ,24.77592602463633
2018-11-23,Technology,NASDAQ,23.96985920871547
2018-11-21,Technology,NASDAQ,24.039585084421763
2018-11-20,Technology,NASDAQ,24.86740702900875
2018-11-19,Technology,NASDAQ,25.17177052233533
2018-11-16,Technology,NASDAQ,26.50250197965906
2018-11-15,Technology,NASDAQ,26.785577485563206
2018-11-14,Technology,NASDAQ,26.176687443010042
2018-11-13,Technology,NASDAQ,26.564735643730895
2018-11-12,Technology,NASDAQ,26.450763349858846
2018-11-09,Technology,NASDAQ,27.324146267813425
2018-11-08,Technology,NASDAQ,28.81292948258904
2018-11-07,Technology,NASDAQ,28.928602197157325
2018-11-06,Technology,NASDAQ,27.97082759195773
2018-11-05,Technology,NASDAQ,27.957317905299142
2018-11-02,Technology,NASDAQ,28.211833859987323
2018-11-01,Technology,NASDAQ,28.9926376339691
2018-10-31,Technology,NASDAQ,28.707067658588024
2018-10-30,Technology,NASDAQ,27.922950091512007
2018-10-29,Technology,NASDAQ,27.52840836957055
2018-10-26,Technology,NASDAQ,27.841629017811464
2018-10-25,Technology,NASDAQ,28.476096708629065
2018-10-24,Technology,NASDAQ,28.07666301866606
2018-10-23,Technology,NASDAQ,29.479062748362466
2018-10-22,Technology,NASDAQ,29.697393644193696
2018-10-19,Technology,NASDAQ,29.295239819748037
2018-10-18,Technology,NASDAQ,30.10905384689097
2018-10-17,Technology,NASDAQ,30.8769120120431
2018-10-16,Technology,NASDAQ,30.89399426522918
2018-10-15,Technology,NASDAQ,29.852122669039147
2018-10-12,Technology,NASDAQ,30.35152743936661
2018-10-11,Technology,NASDAQ,29.377617068206064
2018-10-10,Technology,NASDAQ,29.590531950164763
2018-10-09,Technology,NASDAQ,31.009479717113592
2018-10-08,Technology,NASDAQ,31.022738708400986
2018-10-05,Technology,NASDAQ,31.779267889529727
2018-10-04,Technology,NASDAQ,32.03822979971798
2018-10-03,Technology,NASDAQ,32.803966015803255
2018-10-02,Technology,NASDAQ,32.69151493989486
2018-10-01,Technology,NASDAQ,33.05547199812753
2018-09-28,Technology,NASDAQ,32.82838187495595
2018-09-27,Technology,NASDAQ,32.70032020149459
2018-09-26,Technology,NASDAQ,32.47722939818947
2018-09-25,Technology,NASDAQ,32.552659415390714
2018-09-24,Technology,NASDAQ,32.2517534061181
2018-09-21,Technology,NASDAQ,32.058854841690135
2018-09-20,Technology,NASDAQ,32.20187504207515
2018-09-19,Technology,NASDAQ,31.924582424875503
2018-09-18,Technology,NASDAQ,32.29410569844646
2018-09-17,Technology,NASDAQ,32.17661526717677
2018-09-14,Technology,NASDAQ,32.813625510352495
2018-09-13,Technology,NASDAQ,32.74910515764659
2018-09-12,Technology,NASDAQ,32.582586885249235
2018-09-11,Technology,NASDAQ,32.58226923378452
2018-09-10,Technology,NASDAQ,32.32011054297513
2018-09-07,Technology,NASDAQ,32.03295201335856
2018-09-06,Technology,NASDAQ,32.0148178053621
2018-09-05,Technology,NASDAQ,32.01898336491212
2018-09-04,Technology,NASDAQ,32.88357390183679
2018-08-31,Technology,NASDAQ,32.72213693758605
2018-08-30,Technology,NASDAQ,32.554345761005365
2018-08-29,Technology,NASDAQ,32.67885418615878
2018-08-28,Technology,NASDAQ,32.45466536294987
2018-08-27,Technology,NASDAQ,32.25086204788416
2018-08-24,Technology,NASDAQ,32.175552807100736
2018-08-23,Technology,NASDAQ,27.763555484129718
2018-08-22,Technology,NASDAQ,27.584317429307863
2018-08-21,Technology,NASDAQ,27.292683532471827
2018-08-20,Technology,NASDAQ,27.173676072197498
2018-08-17,Technology,NASDAQ,27.16279774947697
2018-08-16,Technology,NASDAQ,27.447423721305636
2018-08-15,Technology,NASDAQ,27.463931621560878
2018-08-14,Technology,NASDAQ,27.797880487010353
2018-08-13,Technology,NASDAQ,27.559036616700524
2018-08-10,Technology,NASDAQ,27.691533464536228
2018-08-09,Technology,NASDAQ,26.936992121638024
2018-08-08,Technology,NASDAQ,26.76964480989973
2018-08-07,Technology,NASDAQ,26.634354966265793
2018-08-06,Technology,NASDAQ,26.59703334122362
2018-08-03,Technology,NASDAQ,26.3623203507175
2018-08-02,Technology,NASDAQ,26.069408310873246
2018-08-01,Technology,NASDAQ,25.627336632690916
2018-07-31,Technology,NASDAQ,25.591790231490926
2018-07-30,Technology,NASDAQ,25.442507334126496
2018-07-27,Technology,NASDAQ,26.14250859675572
2018-07-26,Technology,NASDAQ,26.780462708069617
2018-07-25,Technology,NASDAQ,26.52006305933757
2018-07-24,Technology,NASDAQ,26.186492601192448
2018-07-23,Technology,NASDAQ,26.438487657951356
2018-07-20,Technology,NASDAQ,26.34856882856592
2018-07-19,Technology,NASDAQ,26.490267870335714
2018-07-18,Technology,NASDAQ,26.63181845258648
2018-07-17,Technology,NASDAQ,26.610692222905943
2018-07-16,Technology,NASDAQ,26.333827692472617
2018-07-13,Technology,NASDAQ,26.441777487411898
2018-07-12,Technology,NASDAQ,26.45466589991106
2018-07-11,Technology,NASDAQ,25.83458393208145
2018-07-10,Technology,NASDAQ,25.92738113782542
2018-07-09,Technology,NASDAQ,25.886443518788127
2018-07-06,Technology,NASDAQ,25.759106396522487
2018-07-05,Technology,NASDAQ,25.363525782905153
2018-07-03,Technology,NASDAQ,25.081032431263115
2018-07-02,Technology,NASDAQ,25.321107626489084
2018-06-29,Technology,NASDAQ,25.16567830060778
2018-06-28,Technology,NASDAQ,25.095275867929093
2018-06-27,Technology,NASDAQ,24.768066751565573
2018-06-26,Technology,NASDAQ,25.247349526164356
2018-06-25,Technology,NASDAQ,25.033086029437857
2018-06-22,Technology,NASDAQ,25.647586462234734
2018-06-21,Technology,NASDAQ,25.986636877603054
2018-06-20,Technology,NASDAQ,26.30528498188029
2018-06-19,Technology,NASDAQ,26.17086284778856
2018-06-18,Technology,NASDAQ,26.442263711102722
2018-06-15,Technology,NASDAQ,26.318791914561032
2018-06-14,Technology,NASDAQ,26.717493553996977
2018-06-13,Technology,NASDAQ,26.493739278488246
2018-06-12,Technology,NASDAQ,26.478727059838313
2018-06-11,Technology,NASDAQ,26.26523570566168
2018-06-08,Technology,NASDAQ,26.2879612780368
2018-06-07,Technology,NASDAQ,26.232071944162932
2018-06-06,Technology,NASDAQ,26.695936722163584
2018-06-05,Technology,NASDAQ,26.53736135854388
2018-06-04,Technology,NASDAQ,26.4079296138169
2018-06-01,Technology,NASDAQ,26.120887874613476
2018-05-31,Technology,NASDAQ,25.785293843505237
2018-05-30,Technology,NASDAQ,25.80922421798682
2018-05-29,Technology,NASDAQ,25.537037172306224
2018-05-25,Technology,NASDAQ,25.649142061084984
2018-05-24,Technology,NASDAQ,25.289235914211087
2018-05-23,Technology,NASDAQ,25.315391362160664
2018-05-22,Technology,NASDAQ,25.147365324332156
2018-05-21,Technology,NASDAQ,25.230202108755297
2018-05-18,Technology,NASDAQ,25.187709054025042
2018-05-17,Technology,NASDAQ,25.152483712631785
2018-05-16,Technology,NASDAQ,25.224877161772707
2018-05-15,Technology,NASDAQ,25.12045621860804
2018-05-14,Technology,NASDAQ,25.08647521249652
2018-05-11,Technology,NASDAQ,25.22013558564398
2018-05-10,Technology,NASDAQ,25.821860447117796
2018-05-09,Technology,NASDAQ,25.50435661114109
2018-05-08,Technology,NASDAQ,25.21446435456996
2018-05-07,Technology,NASDAQ,25.001308505496677
2018-05-04,Technology,NASDAQ,24.666948079909197
2018-05-03,Technology,NASDAQ,24.425454047032243
2018-05-02,Technology,NASDAQ,24.179419792544536
2018-05-01,Technology,NASDAQ,24.281125326984252
2018-04-30,Technology,NASDAQ,24.027473370173936
2018-04-27,Technology,NASDAQ,24.1749083627698
2018-04-26,Technology,NASDAQ,24.578029909412226
2018-04-25,Technology,NASDAQ,24.165577167641022
2018-04-24,Technology,NASDAQ,24.519230320988218
2018-04-23,Technology,NASDAQ,24.948589338578415
2018-04-20,Technology,NASDAQ,25.011798312981476
2018-04-19,Technology,NASDAQ,25.406685632565566
2018-04-18,Technology,NASDAQ,25.832774982092868
2018-04-17,Technology,NASDAQ,25.878617776630776
2018-04-16,Technology,NASDAQ,25.29128780515341
2018-04-13,Technology,NASDAQ,25.067638310077694
2018-04-12,Technology,NASDAQ,25.28213484844098
2018-04-11,Technology,NASDAQ,24.823431919458006
2018-04-10,Technology,NASDAQ,24.87435238481504
2018-04-09,Technology,NASDAQ,24.23884829417708
2018-04-06,Technology,NASDAQ,24.065606460970674
2018-04-05,Technology,NASDAQ,24.65156005666252
2018-04-04,Technology,NASDAQ,24.671599070224648
2018-04-03,Technology,NASDAQ,24.24612617201554
2018-04-02,Technology,NASDAQ,23.971042999003835
2018-03-29,Technology,NASDAQ,24.54291522932715
2018-03-28,Technology,NASDAQ,23.994269844723465
2018-03-27,Technology,NASDAQ,24.32614775784318
2018-03-26,Technology,NASDAQ,25.40218073110945
2018-03-23,Technology,NASDAQ,24.35406023427193
2018-03-22,Technology,NASDAQ,25.051599685568448
2018-03-21,Technology,NASDAQ,25.699435922221348
2018-03-20,Technology,NASDAQ,25.820222557346558
2018-03-19,Technology,NASDAQ,25.521605615262953
2018-03-16,Technology,NASDAQ,26.01717516835772
2018-03-15,Technology,NASDAQ,26.19913737445109
2018-03-14,Technology,NASDAQ,26.177696345811793
2018-03-13,Technology,NASDAQ,26.194842109676955
2018-03-12,Technology,NASDAQ,26.545370283345434
2018-03-09,Technology,NASDAQ,26.413155632744292
2018-03-08,Technology,NASDAQ,25.97297732717803
2018-03-07,Technology,NASDAQ,25.89154734424888
2018-03-06,Technology,NASDAQ,25.740988410532598
2018-03-05,Technology,NASDAQ,25.57427387886268
2018-03-02,Technology,NASDAQ,25.428770436757226
2018-03-01,Technology,NASDAQ,24.90511392353211
2018-02-28,Technology,NASDAQ,25.309614432451365
2018-02-27,Technology,NASDAQ,25.697971163141187
2018-02-26,Technology,NASDAQ,25.92899724546576
2018-02-23,Technology,NASDAQ,25.63820503039484
2018-02-22,Technology,NASDAQ,25.151011729540404
2018-02-21,Technology,NASDAQ,25.160678954734927
2018-02-20,Technology,NASDAQ,25.364889598026814
2018-02-16,Technology,NASDAQ,25.13686684083747
2018-02-15,Technology,NASDAQ,25.320270078174268
2018-02-14,Technology,NASDAQ,24.803796457486698
2018-02-13,Technology,NASDAQ,24.212985981618395
2018-02-12,Technology,NASDAQ,24.15598065076756
2018-02-09,Technology,NASDAQ,23.833247944654282
2018-02-08,Technology,NASDAQ,23.429118289524187
2018-02-07,Technology,NASDAQ,24.508690579166757
2018-02-06,Technology,NASDAQ,24.715305892440654
2018-02-05,Technology,NASDAQ,24.065160272908813
2018-02-02,Technology,NASDAQ,25.09706290019419
2018-02-01,Technology,NASDAQ,25.93092741214065
2018-01-31,Technology,NASDAQ,26.304082125919944
2018-01-30,Technology,NASDAQ,26.301502570526736
2018-01-29,Technology,NASDAQ,26.553926111939653
2018-01-26,Technology,NASDAQ,26.631214987233616
2018-01-25,Technology,NASDAQ,26.208907345063103
2018-01-24,Technology,NASDAQ,26.312213296469682
2018-01-23,Technology,NASDAQ,26.721380663183428
2018-01-22,Technology,NASDAQ,26.51559147293182
2018-01-19,Technology,NASDAQ,26.340628916512934
2018-01-18,Technology,NASDAQ,26.282057333454112
2018-01-17,Technology,NASDAQ,26.25512450505312
2018-01-16,Technology,NASDAQ,25.678980609329937
2018-01-12,Technology,NASDAQ,25.926005217743793
2018-01-11,Technology,NASDAQ,25.713152433799014
2018-01-10,Technology,NASDAQ,25.56967625120766
2018-01-09,Technology,NASDAQ,25.572250146736536
2018-01-08,Technology,NASDAQ,25.63086980983041
2018-01-05,Technology,NASDAQ,25.40766185679061
2018-01-04,Technology,NASDAQ,25.184960963529154
2018-01-03,Technology,NASDAQ,24.968934049346068
2018-01-02,Technology,NASDAQ,24.527241599477602
2017-12-29,Technology,NASDAQ,23.988512870411608
2017-12-28,Technology,NASDAQ,24.14829997816307
2017-12-27,Technology,NASDAQ,24.14010614105714
2017-12-26,Technology,NASDAQ,24.073327600020367
2017-12-22,Technology,NASDAQ,24.192489948067394
2017-12-21,Technology,NASDAQ,24.275591038509358
2017-12-20,Technology,NASDAQ,24.29883266845043
2017-12-19,Technology,NASDAQ,24.372107567185978
2017-12-18,Technology,NASDAQ,24.499993030110666
2017-12-15,Technology,NASDAQ,24.263974019768085
2017-12-14,Technology,NASDAQ,23.95378409841641
2017-12-13,Technology,NASDAQ,23.98327309987257
2017-12-12,Technology,NASDAQ,23.967702903465526
2017-12-11,Technology,NASDAQ,24.132595212135353
2017-12-08,Technology,NASDAQ,23.87694974862048
2017-12-07,Technology,NASDAQ,23.787860981331704
2017-12-06,Technology,NASDAQ,23.713889921269814
2017-12-05,Technology,NASDAQ,23.52518446801929
2017-12-04,Technology,NASDAQ,23.456417562639277
2017-12-01,Technology,NASDAQ,24.2507923307601
2017-11-30,Technology,NASDAQ,24.433649346791054
2017-11-29,Technology,NASDAQ,24.447772317206226
2017-11-28,Technology,NASDAQ,25.371292533883132
2017-11-27,Technology,NASDAQ,25.387969932543157
2017-11-24,Technology,NASDAQ,25.499759795256406
2017-11-22,Technology,NASDAQ,25.348383448568182
2017-11-21,Technology,NASDAQ,25.44390987237619
2017-11-20,Technology,NASDAQ,25.154604590204645
2017-11-17,Technology,NASDAQ,25.047133213546722
2017-11-16,Technology,NASDAQ,25.010682911433307
2017-11-15,Technology,NASDAQ,24.654843489510128
2017-11-14,Technology,NASDAQ,24.90058857120975
2017-11-13,Technology,NASDAQ,24.881854349575043
2017-11-10,Technology,NASDAQ,24.97103407833229
2017-11-09,Technology,NASDAQ,25.001643669768765
2017-11-08,Technology,NASDAQ,25.303755983796616
2017-11-07,Technology,NASDAQ,25.168275797172274
2017-11-06,Technology,NASDAQ,25.332234504781155
2017-11-03,Technology,NASDAQ,25.196180196487884
2017-11-02,Technology,NASDAQ,25.000206202946575
2017-11-01,Technology,NASDAQ,24.8012719211531
2017-10-31,Technology,NASDAQ,24.962740160622282
2017-10-30,Technology,NASDAQ,24.813653997599623
2017-10-27,Technology,NASDAQ,24.80234127604604
2017-10-26,Technology,NASDAQ,24.409743671304135
2017-10-25,Technology,NASDAQ,24.29538626514543
2017-10-24,Technology,NASDAQ,23.94521762863095
2017-10-23,Technology,NASDAQ,23.862687432968382
2017-10-20,Technology,NASDAQ,23.92618871413052
2017-10-19,Technology,NASDAQ,23.649455537924993
2017-10-18,Technology,NASDAQ,23.649876899200873
2017-10-17,Technology,NASDAQ,23.695525598567777
2017-10-16,Technology,NASDAQ,23.704827680351915
2017-10-13,Technology,NASDAQ,23.64266641379566
2017-10-12,Technology,NASDAQ,23.503720811262557
2017-10-11,Technology,NASDAQ,23.448247861300317
2017-10-10,Technology,NASDAQ,23.354569254165057
2017-10-09,Technology,NASDAQ,23.321011457162193
2017-10-06,Technology,NASDAQ,23.289399330992964
2017-10-05,Technology,NASDAQ,23.14677486507159
2017-10-04,Technology,NASDAQ,23.000993944438456
2017-10-03,Technology,NASDAQ,22.91057846403764
2017-10-02,Technology,NASDAQ,22.847701426221857
2017-09-29,Technology,NASDAQ,22.610166347196937
2017-09-28,Technology,NASDAQ,22.39056088382778
2017-09-27,Technology,NASDAQ,22.354493560342107
2017-09-26,Technology,NASDAQ,22.120222839585313
2017-09-25,Technology,NASDAQ,22.073114399118754
2017-09-22,Technology,NASDAQ,22.55993526383333
2017-09-21,Technology,NASDAQ,22.54353390385983
2017-09-20,Technology,NASDAQ,22.77971011856841
2017-09-19,Technology,NASDAQ,23.108191035065424
2017-09-18,Technology,NASDAQ,23.06254254523017
2017-09-15,Technology,NASDAQ,22.822436249530643
2017-09-14,Technology,NASDAQ,22.610520831402095
2017-09-13,Technology,NASDAQ,22.660678080233787
2017-09-12,Technology,NASDAQ,22.69773173736576
2017-09-11,Technology,NASDAQ,22.747138425165353
2017-09-08,Technology,NASDAQ,22.397046578069354
2017-09-07,Technology,NASDAQ,22.594026357786245
2017-09-06,Technology,NASDAQ,22.45072172724434
2017-09-05,Technology,NASDAQ,22.466327608649053
2017-09-01,Technology,NASDAQ,22.66525817061275
2017-08-31,Technology,NASDAQ,22.721492424703225
2017-08-30,Technology,NASDAQ,23.440707110874673
2017-08-29,Technology,NASDAQ,23.091747918344634
2017-08-28,Technology,NASDAQ,22.99060727126205
2017-08-25,Technology,NASDAQ,22.910741529135255
2017-08-24,Technology,NASDAQ,22.999738192701905
2017-08-23,Technology,NASDAQ,22.99638933235081
2017-08-22,Technology,NASDAQ,23.076958254884186
2017-08-21,Technology,NASDAQ,22.639841118271594
2017-08-18,Technology,NASDAQ,22.670735717314155
2017-08-17,Technology,NASDAQ,22.747053939208328
2017-08-16,Technology,NASDAQ,23.249740915547576
2017-08-15,Technology,NASDAQ,23.00540474764878
2017-08-14,Technology,NASDAQ,23.00994134043195
2017-08-11,Technology,NASDAQ,22.472154285184622
2017-08-10,Technology,NASDAQ,22.6226727592047
2017-08-09,Technology,NASDAQ,23.226557704062884
2017-08-08,Technology,NASDAQ,23.250426451049155
2017-08-07,Technology,NASDAQ,23.089731247997843
2017-08-04,Technology,NASDAQ,22.91930025300685
2017-08-03,Technology,NASDAQ,22.957891464427888
2017-08-02,Technology,NASDAQ,22.909635518260664
2017-08-01,Technology,NASDAQ,23.17971235059377
2017-07-31,Technology,NASDAQ,23.01065360631873
2017-07-28,Technology,NASDAQ,23.144531462322536
2017-07-27,Technology,NASDAQ,23.254183834761296
2017-07-26,Technology,NASDAQ,23.723810874355383
2017-07-25,Technology,NASDAQ,23.588125558893253
2017-07-24,Technology,NASDAQ,23.521826538503078
2017-07-21,Technology,NASDAQ,23.432631339866578
2017-07-20,Technology,NASDAQ,23.876544172850224
2017-07-19,Technology,NASDAQ,23.833219355221317
2017-07-18,Technology,NASDAQ,23.664944379194274
2017-07-17,Technology,NASDAQ,23.54317616148546
2017-07-14,Technology,NASDAQ,23.531456515816704
2017-07-13,Technology,NASDAQ,23.264719416854714
2017-07-12,Technology,NASDAQ,23.29063773720641
2017-07-11,Technology,NASDAQ,22.80896940761096
2017-07-10,Technology,NASDAQ,22.666060383736003
2017-07-07,Technology,NASDAQ,22.4260116966166
2017-07-06,Technology,NASDAQ,22.084071872763822
2017-07-05,Technology,NASDAQ,22.210868062165147
2017-07-03,Technology,NASDAQ,21.927200107823282
2017-06-30,Technology,NASDAQ,22.214672306706902
2017-06-29,Technology,NASDAQ,22.624365835023294
2017-06-28,Technology,NASDAQ,23.1315366346335
2017-06-27,Technology,NASDAQ,22.828418802611633
